id|effective|name|location|employees
8c87cd1a-ede8-469e-bcdc-88ea2836c571|5/12/12|EBAY, INC.|SAN JOSE|115
8e8fa2ff-40e3-427b-a6b4-22e992ffdee0|10/22/12|EHARMONY, INC|SANTA MONICA|39
eb0ecfd5-8923-4073-94fa-24ae88eaa9dc|7/31/12|EL TORITO GRILL|NEWPORT BEACH|63
523cef43-2155-4e3b-aee1-129710645fde|11/20/12|ELAN PHARMACEUTICALS, INC|SOUTH SAN FRANCISCO|202
5d5f3252-35f4-4dd7-a4e6-2e6c8e51dd22|8/27/12|ESTERLINE|BREA|69
f5e5447c-5ef3-4e7d-9669-ab437b538dda|5/27/12|EXAR CORPORATION|FREMONT|59
dd7ca8b0-617b-441f-b701-4c3c97bc9bfe|3/30/12|EXELIS INC.|THOUSAND OAKS|147
19acc6dd-cd3d-4e3a-91ea-40b7dddf2294|6/30/12|EXTREME LEARNING, INC.|MORGAN HILL|14
472d057a-5ecf-4bcc-b3eb-f2d790aadf67|6/5/12|FENCEWORKS, INC.|OCEANSIDE|129
42ad4848-ad48-4702-b437-f65ae2845678|4/30/12|FIRESIDE BANK|PLEASANTON|91
f13a394e-e893-4d96-86b4-01ea2503c8fb|5/31/12|FIRESIDE BANK|PLEASANTON|30
5d64438c-199c-49de-8036-0c67a98d7ba2|6/29/12|FIRESIDE BANK|PLEASANTON|30
15594d0a-b3ef-4f78-a109-80f77387dd4f|11/9/12|FIRST AMERICAN HOME BUYERS PROTECTION CORPORATION|VAN NUYS|62
d06ac172-8af5-490c-9418-e702f92b0fcf|2/11/12|FIRST SOLAR|SANTA CLARA|63
37ed37dc-cda0-43e0-994b-b3d2509ed898|6/1/12|FIRST STUDENT|STOCKTON|55
addbb3a0-b203-4099-ac39-47842b527861|1/5/12|FLEET CARD FUELS|BAKERSFIELD|112
8efbc761-ea11-4f85-b7c0-3af726d2cf2b|7/27/12|FOREVER 21 LOGISTICS, LLC|LOS ANGELES|78
d02a3f88-762f-47df-bd60-eb8b0c8ac45b|7/27/12|FOREVER 21 LOGISTICS, LLC|VERNON|214
c48ca25a-21cf-4e03-bfe9-cde3479c54be|8/16/12|FREEDOM COMMUNICATIONS, INC.|IRVINE|33
e981b9c2-8083-4e81-a45d-f314544d4d63|8/16/12|FREEDOM COMMUNICATIONS, INC.|SANTA ANA|33
0c8ce4b2-a4d5-4fd2-b998-9005f1aeed16|2/15/12|GARDA CASH LOGISTICS|PASADENA|38
e4f27867-d483-44c0-adbb-5988c3016968|3/26/12|GARDEN CITY CASINO|SAN JOSE|418
0aac1c3f-b7b7-4353-ae03-7bd51421d707|10/1/12|GEN-PROBE|SAN DIEGO|75
2aa2ce53-e548-498e-a74e-08a7201439d9|10/21/12|GENERAL DYNAMICS LAND SYSTEMS|CAMP PENDLETON|2
c92ce2d3-a5d1-4e01-8b4d-1b8421fa9b6b|4/12/12|GENERAL DYNAMICS LAND SYSTEMS- AMPHIBIOUS SYSTEMS|CAMP PENDLETON|13
7cf799e2-0dc9-4479-815c-42cce94c5a25|6/4/12|GENERAL VINEYARD SERVICES|GONZALES|86
30bade5f-3d58-4468-af28-f16e7e7b5db0|3/31/12|GERON CORPORATION|MENLO PARK|5
d8c61874-c08f-47e1-82fa-78b79cf23ff7|6/30/12|GERON CORPORATION|MENLO PARK|8
e4fb2a36-5d5e-4b77-bfa6-ef992d72bd04|1/27/12|GOLDBERG AND SOLOVY FOODS, INC.|VERNON|175
330bf11c-29bc-4534-b83a-ec54451f0966|4/10/12|GOODBY SILVERSTEIN & PARTNERS|SAN FRANCISCO|123
b93c1e02-6b53-4bee-8b4e-7f64554147c6|9/4/12|GRASS VALLEY, LLC|NEVADA CITY|33
0569d374-76a5-4af2-b54c-8ca1ed0ce423|9/14/12|GREEN VOLT, INC.|FREMONT|84
d8110265-9135-49b5-97ac-bc3c509c3e80|10/12/12|GRID ONE SOLUTIONS, INC.|SAN MARCOS|55
be2d0226-c524-415e-962d-7a694edbf7bd|4/11/12|GRUBB & ELLIS|SANTA ANA|76
3536cbf7-2d9d-4e99-b88a-c1f151fe1761|3/19/12|GWF POWER SYSTEMS, INC.|ANTIOCH|10
4b379039-440b-4d16-93d5-267ad792a072|3/19/12|GWF POWER SYSTEMS, INC.|ANTIOCH|9
33511714-088c-46f9-8330-d6bdaa182b81|3/19/12|GWF POWER SYSTEMS, INC.|PITTSBURG|7
49be4361-9a81-4374-9813-fd7377338ad7|3/19/12|GWF POWER SYSTEMS, INC.|PITTSBURG|3
8c621273-78e7-4a09-82cf-f962c1c41993|3/19/12|GWF POWER SYSTEMS, INC.|PITTSBURG|7
0dd2aaaf-56bd-4f5b-942b-9149d7eed5ff|3/19/12|GWF POWER SYSTEMS, INC.|PITTSBURG|5
451b3f3d-f039-478f-844d-c9a7bc929690|3/19/12|HARBOR FREIGHT|OXNARD|8
9f95dc8f-fa1f-45b3-8308-af825171b2c1|3/19/12|HARBOR FREIGHT|OXNARD|23
8c7131aa-8ba4-42c4-b8b7-c374ca0d1746|6/13/12|HARBOR SHOWCASE LTD. BATTLE OF THE DANCE|ANAHEIM|78
ff667089-5dae-476a-88a3-731f8da7371a|8/7/12|HEWLETT-PACKARD COMPANY|CUPERTINO|67
c3e49b6f-85c5-47e7-b91b-62a11c538bad|6/22/12|HEWLETT-PACKARD COMPANY|PALO ALTO|88
ea90d8e0-5ed7-4546-96b0-cdadbc94fd0b|3/9/12|HEWLETT-PACKARD COMPANY|RANCHO CORDOVA|2
4e8f4bb6-d57f-4202-af0c-61884a5e5081|3/9/12|HEWLETT-PACKARD COMPANY|RANCHO CORDOVA|23
081eb8ad-4345-4692-b8ab-d129c59d5c9c|3/9/12|HEWLETT-PACKARD COMPANY|RANCHO CORDOVA|14
224989fb-24a4-4aba-89ce-8fb0e89825d2|2/3/12|HEWLETT-PACKARD COMPANY|SUNNYVALE|1
b1dc2649-6c2e-493c-b201-110db2617135|2/3/12|HEWLETT-PACKARD COMPANY|SUNNYVALE|9
9aec8d73-3f74-4031-b211-9c886dca4160|4/28/12|HEWLETT-PACKARD COMPANY|SUNNYVALE|11
0edd76d2-6d86-4773-8bc4-44c0659f716d|11/20/12|HMSHOST SAN DIEGO INTERNATIONAL AIRPORT|SAN DIEGO|436
ee6c4f57-89df-49ec-9d25-0a6178bcd68b|7/3/12|HOSTESS BRANDS, INC.|YUBA CITY|13
ea620fe1-115f-4056-ac65-debfe3b6eb13|7/3/12|HOSTESS BRANDS, INC.|HAYWARD|14
d93a404b-3685-464a-b4b9-ee0ef4f36fdc|7/3/12|HOSTESS BRANDS, INC.|INDIO|10
f2750f87-47a2-4832-99ff-c3839f9c127d|7/3/12|HOSTESS BRANDS, INC.|IRVINE|19
e46b46de-b2c2-400e-9535-068bb1b08f47|7/3/12|HOSTESS BRANDS, INC.|JACKSON|3
5806f5fe-7436-4a7f-bb4a-c92aa114bd2b|7/3/12|HOSTESS BRANDS, INC.|LONG BEACH|3
11a821f0-cc90-4b21-8224-0a34d7142213|7/3/12|HOSTESS BRANDS, INC.|LOS ANGELES|363
b4f5c51c-81b7-4614-8fc5-4f78fad1512a|7/3/12|HOSTESS BRANDS, INC.|LOS ANGELES|151
4cca2d41-2169-4e6a-9e00-031417ed4e20|7/3/12|HOSTESS BRANDS, INC.|LOS ANGELES|8
150f9f9a-ea00-49ad-8f36-0a8a76028b76|7/3/12|HOSTESS BRANDS, INC.|OAKLAND|151
8e3c4006-e9ea-42c5-938b-1c36ee9f652b|7/3/12|HOSTESS BRANDS, INC.|OXNARD|3
31ae22d2-3266-42b4-9780-dcbf27effef2|7/3/12|HOSTESS BRANDS, INC.|PITTSBURG|30
2cfef436-2adf-4112-b557-a7a64396393b|7/3/12|HOSTESS BRANDS, INC.|POMONA|5
d422c729-d019-4cb1-a26c-b72db4f151cb|7/3/12|HOSTESS BRANDS, INC.|REDDING|11
5fda3038-71f9-4362-8be8-23ee020d0672|7/3/12|HOSTESS BRANDS, INC.|RIVERSIDE|11
0a03ee9d-535a-4910-b690-8904b0cbacae|7/3/12|HOSTESS BRANDS, INC.|SACRAMENTO|226
d4224949-7f9a-46af-a678-a047789ac057|7/3/12|HOSTESS BRANDS, INC.|SACRAMENTO|2
10b18c90-5a59-4a76-8794-98baccc2cea2|7/3/12|HOSTESS BRANDS, INC.|SACRAMENTO|15
c936e688-c038-4508-ba1f-8c586b06aca6|7/3/12|HOSTESS BRANDS, INC.|SAN PABLO|2
fd45971a-42af-4a15-95be-ba1161874e7d|7/3/12|HOSTESS BRANDS, INC.|SANTA CLARA|13
6a97ac8e-6316-4624-a489-12abdab58207|7/3/12|HOSTESS BRANDS, INC.|STOCKTON|21
389a3cbb-0e12-4899-bf0a-3ea8d7e29015|7/3/12|HOSTESS BRANDS, INC.|VALLEJO|22
1d1afd06-985f-4fa1-83b0-7634be37d631|7/3/12|HOSTESS BRANDS, INC.|WATSONVILLE|11
83fb9f95-c2f3-4020-9a56-bbe002a8ea0e|7/3/12|HOSTESS BRANDS, INC.|WOODLAND|12
49b9619d-8f17-425a-bb84-3ccd93d711de|7/3/12|HOSTESS BRANDS, INC|ANAHEIM|45
7359b885-126f-4bca-85e1-4b0aec7c0628|7/3/12|HOSTESS BRANDS, INC|ANTIOCH|3
5b6e024a-aac7-442a-a2df-a3d820538ec4|7/3/12|HOSTESS BRANDS, INC|ARROYO GRANDE|12
bfd2e2f5-cb77-49d9-adab-cae8f911f90f|7/3/12|HOSTESS BRANDS, INC.|AUBURN|8
686fdb8c-889b-459f-83fa-7c70bbb463a9|7/3/12|HOSTESS BRANDS, INC.|AZUSA|5
17335540-d429-4b4e-8eee-a8ee6b9ca275|7/3/12|HOSTESS BRANDS, INC.|BAKERSFIELD|3
efdc965e-1665-4ffa-aeb8-e134d9b87fce|7/3/12|HOSTESS BRANDS, INC.|BAKERSFIELD|20
b7f7951e-a4b3-4e66-8993-3fe7a5d9e5b2|7/3/12|HOSTESS BRANDS, INC.|BEAUMONT|14
f7ab6c60-d9f7-4a62-bf9c-545d588d64a6|7/3/12|HOSTESS BRANDS, INC.|BELL|5
986e8842-3f43-42d0-9e32-c1e97fa0095d|7/3/12|HOSTESS BRANDS, INC.|CAMARILLO|15
1e64591b-e6cb-46e9-90ac-3f95a1e471ba|7/3/12|HOSTESS BRANDS, INC.|CHATSWORTH|24
4397de56-4b35-4020-85cb-7ddc103cdadc|7/3/12|HOSTESS BRANDS, INC.|CHICO|12
6ebe9b48-3e8a-4dbe-9875-5be003bff697|7/3/12|HOSTESS BRANDS, INC.|CHULA VISTA|22
f18a6be8-2c58-4ec4-9dbb-856f1ce93540|7/3/12|HOSTESS BRANDS, INC.|COSTA MESA|22
a59837f8-4944-449f-93d6-cb3f86b9896e|7/3/12|HOSTESS BRANDS, INC.|DUBLIN|18
1f1a9b90-6b81-4f88-a45c-44695fc58aec|7/3/12|HOSTESS BRANDS, INC.|EL CAJON|2
6a623d12-a464-4684-8084-80efe29c872f|7/3/12|HOSTESS BRANDS, INC.|EL CAJON|16
bd4dc780-7732-4648-9c3e-c1aeff2545aa|7/3/12|HOSTESS BRANDS, INC.|EL CENTRO|5
856936d8-beea-4221-a027-e85ef16d3b0d|7/3/12|HOSTESS BRANDS, INC.|ESCONDIDO|30
76785ebe-44f5-4bdb-9036-747d4dc742cb|7/3/12|HOSTESS BRANDS, INC.|FRESNO|11
fe557c76-c30c-4b55-9980-a4c2c414664c|7/3/12|HOSTESS BRANDS, INC.|FRESNO|20
b35b354c-fd7c-4fb6-ae9e-5186f6f71608|7/3/12|HOSTESS BRANDS, INC.|FRESNO|3
80257d5f-fb21-4ca2-9091-277f24bf18c4|7/3/12|HOSTESS BRANDS, INC.|GARDENA|50
ff45b6d2-ce8a-4306-bd81-bba414002798|7/3/12|HOSTESS BRANDS, INC.|GLENDALE|25
c8720131-0fd1-4407-85b6-473526ad479e|7/3/12|HOSTESS BRANDS, INC.|GLENDORA|35
e78e06c0-ac5a-41b7-bab3-9f7c87486d0c|7/3/12|HOSTESS BRANDS, INC.|HAWTHORNE|3
941f1c23-6f3a-4a32-a572-94d2f75cc017|7/3/12|HOSTESS BRANDS, INC.|LANCASTER|15
214efd52-b16f-4646-857a-bd1ee90cef6e|7/3/12|HOSTESS BRANDS, INC.|LOMITA|2
b9c95e5a-2087-4cf8-bd12-02ecb29b9baa|7/3/12|HOSTESS BRANDS, INC.|MERCED|13
7298b328-d8e8-4563-94c7-3cfcdd110ea3|7/3/12|HOSTESS BRANDS, INC.|MODESTO|1
684fd75f-1cbe-4a35-8978-caecd684b1fe|7/3/12|HOSTESS BRANDS, INC.|MODESTO|22
7c30df42-eed8-4348-ad39-d881aff32911|7/3/12|HOSTESS BRANDS, INC.|RANCHO CORDOVA|20
4438cc31-a4b7-4b08-91d6-7cc8e07279f3|7/3/12|HOSTESS BRANDS, INC.|RIVERSIDE|26
297ee56b-7c40-4e4c-888a-b7f3cc0a4d21|7/3/12|HOSTESS BRANDS, INC.|SACRAMENTO|22
5c808e3f-d3ed-4ed7-8376-db15288c4ef7|7/3/12|HOSTESS BRANDS, INC.|SALINAS|16
e33f4c46-caec-411a-91d3-e51afea74ce3|7/3/12|HOSTESS BRANDS, INC.|SAN BERNARDINO|5
77d1e655-663b-4b01-bda1-6186df30309a|7/3/12|HOSTESS BRANDS, INC.|SAN FRANCISCO|26
48956b7d-0232-456f-9bcc-4a7ea4670e46|7/3/12|HOSTESS BRANDS, INC.|SAN JOSE|35
7364d774-a23f-499f-b4a3-f216337d5e7e|7/3/12|HOSTESS BRANDS, INC.|SAN LEANDRO|22
52a4e820-71b4-46bd-a7f9-e8502755379e|7/3/12|HOSTESS BRANDS, INC.|SANTA ROSA|16
fcebb62e-8196-42f9-b95f-8f78e13deb13|7/3/12|HOSTESS BRANDS, INC.|STOCKTON|2
d9dc6018-404d-429a-982e-8cf95b26fc18|7/3/12|HOSTESS BRANDS, INC.|STOCKTON|3
57c93439-ba0c-4e3a-b7e2-8b26f6cfc6e9|7/3/12|HOSTESS BRANDS, INC.|TULARE|21
abc1d1d8-981e-4ea3-9083-56932d14c54e|7/3/12|HOSTESS BRANDS, INC.|UKIAH|16
ed1436ac-c140-46dc-ad7e-f0e7659c2be6|7/3/12|HOSTESS BRANDS, INC.|VICTORVILLE|3
ee948b29-fd57-456e-8640-6bda8a10c75d|7/3/12|HOSTESS BRANDS, INC.|VICTORVILLE|17
66acdd03-1c8f-4f23-b9ad-652613ff0841|12/17/12|I-5 SOCIAL SERVICES CORP (DEL REY)|DEL REY|13
53b25851-4188-4def-93c1-9301dc153631|12/17/12|I-5 SOCIAL SERVICES CORP (FIREBAUGH)|FIREBAUGH|17
5c6b48db-35be-4472-a4e4-dab034f0db62|12/17/12|I-5 SOCIAL SERVICES CORP (SELMA)|SELMA|15
0bc059a6-512f-4c56-94de-02752dfa45cd|12/17/12|I-5 SOCIAL SERVICES CORP. (HURON)|HURON|14
41eeed92-6537-4c9a-b55c-3811d7ecf01d|12/17/12|I-5 SOCIAL SERVICES CORP. (KERMAN)|KERMAN|21
4d5eea39-630d-4064-8982-abfa9a9339db|12/17/12|I-5 SOCIAL SERVICES CORP. (MADERA)|MADERA|22
6a60b930-6ed9-459e-9b7a-ac6a16767bd0|12/17/12|I-5 SOCIAL SERVICES CORPORATE OFFICE|FRESNO|8
9f9dc051-2782-49cc-bdf1-a08662cf4ecb|5/31/12|I-5 SOCIAL SERVICES CORPORATION|FRESNO|134
2883b48b-9ad2-4437-88b3-58d8a7889ab6|12/17/12|I-5 SOCIAL SERVICES CORPORATION (MENDOTA)|MENDOTA|19
41bdcda4-5a2e-45cf-9bc2-eb2ccabd9e0d|4/30/12|IAP WORLD SERVICES|FORT IRWIN|323
a39fa919-4bee-47e6-8479-b99c29b49060|12/31/12|IAP WORLD SERVICES|FORT IRWIN|251
fb6f4bc8-e93f-4f34-bf89-5c12ddb732d0|10/25/12|INDUSPAC INTEGRATED PACKAGING|ONTARIO|17
9017ae3f-ea18-4470-a2fa-fec9e3145b49|6/19/12|INTERNATIONAL PAPER|SANTA PAULA|64
7b8b7bc5-c2c6-4034-8c39-65e597ab5ed1|6/26/12|INTERNATIONAL PAPER COMPANY|ONTARIO|91
11a3ab52-0a4f-4f52-ba10-56a9fa1f6d79|8/2/12|INTERNATIONAL RECTIFIER CORPORATION|EL SEGUNDO|121
79a70d63-2fbd-4939-840c-2802892fd4af|9/21/12|INTUIT INC|MENLO PARK|5
2d547f94-378e-4670-9128-9c0110f1bb57|9/21/12|INTUIT INC|MOUNTAIN VIEW|15
95f00b3c-934a-432a-aac5-ed8341b6ed0c|1/4/12|INTUIT INC|SAN DIEGO|1
a349e235-4fba-4816-a69b-016caa8101fc|9/21/12|INTUIT INC|SAN DIEGO|120
1f736971-b028-4a1a-b7fd-5e282e49225a|9/21/12|INTUIT INC|SAN FRANCISCO|1
c4e701b4-a658-47c7-9c52-92e1fe2f6eb7|9/20/12|INTUIT INC|WESTLAKE VILLAGE|4
6ad2c82f-41da-4811-949f-9d547097e16e|9/21/12|INTUIT INC|WOODLAND HILLS|4
d3b64751-d747-4e0d-84cc-8f9944266f9d|10/15/12|INTUIT INC.|MENLO PARK|21
d8aec5a3-8773-4986-9498-280b27adeeda|1/4/12|INTUIT, INC|MOUNTAIN VIEW|1
599528e6-bf9a-43a5-822f-3daa0ba08ac0|1/4/12|INTUIT, INC|WOODLAND HILLS|4
c39c0472-b0b3-4659-8365-d4b7fbc4b657|10/15/12|INTUIT, INC.|MOUNTAIN VIEW|1
327da95a-520f-4728-97df-3cf15dff8a4a|9/28/12|JACK IN THE BOX|BUENA PARK|92
bc8c6720-b89b-4d1d-beb0-472aee7010ca|12/21/12|JANSSEN ALZHEIMER IMM RES & DEV LLC & JANSSEN R&D|SOUTH SAN FRANCISCO|119
6ba1a9eb-7448-48a5-a0db-66d6ba74460d|4/30/12|JERRY'S FAMOUS DELI, INC.|COSTA MESA|52
f85d7bfa-6693-46fe-ad24-85944ce2c1d6|3/29/12|JET PLASTICS INDUSTRIES, INC.|FOWLER|113
90e1dd30-4628-4b92-9cfc-0b58334de033|2/10/12|JET PROPULSION LABORATORY|PASADENA|19
53710ffa-5638-4759-9c50-02b0ffafc77d|9/21/12|JM EAGLE (PERRIS FACILITY)|PERRIS|49
ae7429ff-2946-43cc-aa5a-ad5136303cb9|12/21/12|JOIE DE VIVRE HOSPITALITY, LLC (HOTEL DURANT)|BERKELEY|79
d1714f98-e0f6-4b1c-a8d8-65e0c178dd6e|3/30/12|KAISER FOUNDATION HEALTH PLAN, INC. CALL CENTER|STOCKTON|162
03159861-9843-4575-b928-db081945e57c|9/20/12|KEOLIS TRANSIT AMERICA (MOBILITY PLUS TRANSPORT)|SAN FRANCISCO|61
26ebbb00-e65d-4a28-865a-51569846d047|1/1/12|KMART STORE #4474|TORRANCE|105
8bea11c1-dc01-48eb-8a79-30aac2a296e2|11/20/12|KOREAN AIR LINES CO., LTD|LOS ANGELES|53
c33ec0be-da69-4af4-837e-3fad265d29a8|11/30/12|LA HACIENDA FARMS|SALINAS|96
ae88fc22-0994-44f6-b60d-c5d55f02530c|9/28/12|LABORATORY CORPORATION OF AMERICA (LABCORP)|LOS ANGELES|111
98ad1b14-5049-4e5e-a593-d2c034101ff5|3/26/12|LAKEVIEW FARMS, LLC|COMMERCE|93
dbc86dcf-6380-41ac-81ff-bc4384f9c1dd|11/15/12|LAWRENCE LIVERMORE NATIONAL LABORATORY|LIVERMORE|205
6ced7555-d354-4cc0-9ef8-f69daf1e78ec|2/12/12|LEICA-MICROSYSTEMS (SAN JOSE) CORP.|SAN JOSE|2
865b0571-5cac-49e0-a307-dc496afdcd63|5/1/12|LEICA-MICROSYSTEMS (SAN JOSE) CORP.|SAN JOSE|1
022ed367-1e5e-4bef-85d4-a31f2e15df20|6/1/12|LEICA-MICROSYSTEMS (SAN JOSE) CORP.|SAN JOSE|6
02f50a50-4538-419f-b04d-d6c04caf1eba|7/15/12|LEICA-MICROSYSTEMS (SAN JOSE) CORP.|SAN JOSE|2
6f3204e6-4553-481e-b37e-72a49e118c90|3/9/12|LIONSGATE|SANTA MONICA|65
c710afba-bf70-4423-af7d-a9ce86b1db0b|3/9/12|LOCKHEED MARTIN CORPORATION|SAN DIEGO|75
3cf8ef26-701f-43a3-b8eb-f50077422d33|5/4/12|LOCKHEED MARTIN SPACE SYSTEMS COMPANY|SUNNYVALE|105
7cfeb641-4acf-4fa5-85ed-b0d8e73ccc7e|8/13/12|LOGITECH/(THE AMERICAS HEADQUARTERS)|NEWARK|86
77440326-9d8b-4ff7-8039-70cbd46766b7|9/30/12|LORI'S DINER INTERNATIONAL, INC|SAN FRANCISCO|45
d73159d6-3af3-4c3a-b43d-046ad1049d92|10/19/12|LOUISVILLE BEDDING COMPANY|ONTARIO|98
81819389-1d10-4e66-8356-3a5f89cf315e|10/31/12|LOVIN OVEN, LLC|AZUSA|571
9a085cac-8062-49e2-99ef-2432ac37a298|7/31/12|LPS LENDER PROCESSING SERVICES|PASADENA|78
646e6e5a-9553-4df9-ae5a-3eb23b787143|5/11/12|LUKE & ASSOCIATES, INC|TRAVIS AFB|148
cfaaad60-0af7-4f98-8a7d-eb4a4fadf671|5/11/12|LUKE & ASSOCIATES, INC.|BEALE A F B|15
772ac46f-f02d-4660-a229-c8f4b51df935|9/15/12|MACY'S|SANTA ANA|3
45d93c21-df9c-42ba-a665-a86b0bed346a|3/23/12|MARFRED (AMCOR PACKAGING DISTRIBUTION)|LAKEVIEW TERRACE|33
493b0eb2-40c5-4fb0-9f7b-8539ce90c663|4/16/12|MARRIOT (RITZ-CARLTON, LAKE TAHOE)|TRUCKEE|280
d881d9fb-2260-4052-88f7-7cfaed496bd3|12/31/12|MARTIN JEFFERSON & SONS|SALINAS|82
39416467-1e44-43bf-843f-4d24c3b74589|2/26/12|MAX'S ON THE SQUARE, INC.|SAN FRANCISCO|55
a040492c-0c97-4e3b-abc0-838fab3ee6c0|7/2/12|MAZDA MOTORS OF AMERICA, INC.|IRVINE|27
d6e1f898-4f00-449a-b9f2-954998f8de5c|7/2/12|MAZDA MOTORS OF AMERICA, INC.|IRVINE|80
249a9536-fb0c-4d4e-b669-af363408e34b|3/31/12|MCKESSON PHARMACEUTICAL CORPORATION|SAN FRANCISCO|83
cc4d8fd3-81ff-4203-bc52-cb90c1131244|9/28/12|MEDIMMUNE (ASTRAZENECA PLC)|MOUNTAIN VIEW|176
088cd899-40b2-4fb9-9c75-11cc8c377bd7|9/28/12|MEDIMMUNE (ASTRAZENECA PLC)|SANTA CLARA|88
1fc54ae7-9e55-4064-bd3d-c7a289075386|11/30/12|MEDPOINT MANAGEMENT|WOODLAND HILLS|65
a4a147cd-9c99-4e75-b514-d55aaa48a4d3|7/24/12|MENZIES AVIATION LAX|LOS ANGELES|192
61e1d84f-fc9a-4435-bd9e-e5f5e9a1966d|10/15/12|MERCURY AIR CARGO, INC.|LOS ANGELES|57
f4900781-8178-4fd8-bb7b-acc15aec41b9|3/31/12|METLIFE|AGOURA HILLS|54
81fc345b-6f3a-4b2b-8ce5-cb1d1342f00b|3/30/12|METLIFE|IRVINE|118
99fe5643-2499-4403-a472-8e3f1eb7cb81|3/30/12|METLIFE|PLEASANTON|59
eb138d13-7e98-4d0a-bf2e-08fe7d7c9e8d|3/30/12|METLIFE|PLEASANTON|88
f65085ec-c74e-41e3-b6a0-30f4cef1bad6|7/9/12|MI PUEBLO FOOD CENTER|MODESTO|85
765802e7-a82b-44ec-837a-a5ef5a6f49cb|9/12/12|MICRO ELECTRONICS, INC.|SANTA CLARA|49
9ed070d0-9b86-4cef-977d-8e5004f2edd5|7/16/12|MICROSEMI RFIS DIVISION|FOLSOM|78
323fbfcf-3dea-433c-b04b-78d5aa157477|4/1/12|MILLS-PENINSULA HEALTH SERVICES (EXTENDED CARE)|SAN MATEO|44
15005e5f-cad5-4aac-ad99-dd3d11bd305a|4/1/12|MILLS-PENINSULA HEALTH SERVICES (SKILLED NURSING)|BURLINGAME|46
395f2120-f668-497d-b5d0-ce426b91a652|3/3/12|MILPRINT INC. (BEMIS COMPANY, INC.)|NEWARK|123
973869ef-9777-41fd-a05d-89f623ecf1b5|11/30/12|MITSUBISHI ELECTRIC VISUAL SOLUTIONS AMERICA, INC|IRVINE|60
84cd8c1e-f218-484c-8c94-2077f00e9993|4/30/12|MOBILITY PLUS, LLC / KEOLIS TRANSIT AMERICA|SAN FRANCISCO|44
c27d7634-b949-48b1-bc90-ae0035f862f9|3/31/12|MOMENTIVE SPECIALTY CHEMICALS|FREMONT|14
b255668f-fb94-44b5-bfa8-d2b5814a2d62|7/2/12|MOMENTUM FOR MENTAL HEALTH|SAN JOSE|71
e5ba3fad-d7f3-4513-b067-01558ad07787|3/1/12|MORGANS HOTEL GROUP MANAGEMENT, LLC (SKYBAR)|WEST HOLLYWOOD|58
ba26de1d-9219-43ce-bd65-e03324b49b93|8/31/12|MOTOROLA MOBILITY LLC.|SAN DIEGO|160
6282da34-4f53-4b9e-a096-4f212f3f2e25|8/31/12|MOTOROLA MOBILITY LLC.|SUNNYVALE|161
a208ec8d-c07f-4795-bccd-6494afb7641c|10/5/12|MSC GROUP,INC|ANAHEIM|12
39637e20-be21-4e01-bf6b-e371925a40de|6/30/12|MV TRANSPORTATION, INC.|ARCADIA|375
81894586-66fa-4bb2-ad5e-4c3492a15ea0|9/28/12|MV TRANSPORTATION, INC.|MODESTO|114
007805d4-8827-4f7c-9d51-54bc09302fe9|2/4/12|MV TRANSPORTATION, INC.|VAN NUYS|109
e41c8cc1-e407-45a8-994d-ade52e93a15e|6/1/12|MV TRANSPORTATION, INC. (FAIRFIELD SUPPORT CENTER)|FAIRFIELD|32
015954fe-de23-47a3-8b4b-907fa86930ad|8/24/12|MYLAN SPECIALTY LP|NAPA|267
bc8bfd38-2c1c-445e-bebc-d3b7b5facf87|3/27/12|NAMCO BANDAI GAMES AMERICA INC.|SAN JOSE|14
49aae17d-106b-4300-aac3-2b878e3c8ae1|7/15/12|NASTY GAL, INC.|ARLETA|47
08fae08c-ce5b-45cd-a5fd-37d212878fc7|12/31/12|NBC UNIVERSAL MEDIA LLC|BURBANK|50
1ecb7e85-582c-4eb4-a5ae-c6891c0d2932|12/31/12|NBC UNIVERSAL MEDIA LLC|LOS ANGELES|156
5dbe7d88-8ce4-4a1e-98f7-7f96bf1eb317|9/10/12|NBC UNIVERSAL MEDIA LLC|UNIVERSAL CITY|80
6e83f393-b41e-4f44-8949-30d905c8632e|12/31/12|NBC UNIVERSAL MEDIA LLC|UNIVERSAL CITY|74
2719c77e-408b-4a90-928e-a75e8435a155|12/19/12|NBTY ACQUISITION LLC|GARDEN GROVE|44
504ff798-9464-4f1e-9ac3-a2ac8651a6ea|12/19/12|NBTY ACQUISITION LLC|VALENCIA|68
d8f0de5b-15e7-4cda-8d31-e19644ba9e76|2/1/12|NESTLE USA-PREPARED FOODS DIVISION|CHATSWORTH|103
3325d746-b517-4db9-9a43-d6d001bb5b51|12/21/12|NEW BREED|FONTANA|165
46ac1305-eb20-4866-a2ed-af83cd2bda70|9/14/12|NOKIA, INC.|SUNNYVALE|84
717e287e-c62b-4729-942d-05ad7e634460|6/4/12|NORTH COUNTY TIMES|ESCONDIDO|56
26205679-4e66-449d-9958-8823f580bbcc|10/3/12|NORTHRIDGE HOSPITAL MEDICAL CENTER|NORTHRIDGE|113
30f6f27a-4cda-48cc-ae0a-34824fdf9899|3/9/12|NORTHROP GRUMMAN (AIRBORNE AND MARITIME)|SAN DIEGO|112
b3757ba4-83a2-4de9-a693-6a33d57a600c|3/5/12|NORTHROP GRUMMAN ENTERPRISE SHARED SERVICES|EL SEGUNDO|7
