id|effective|name|location|employees
5098ba87-5ea3-4e18-a03d-6b4a81833c29|5/30/14|NATIONAL CARRIERS, INC.|BRAWLEY|18
d342d6fb-a316-4b80-ab1e-7fe801bb64a1|1/6/14|NBC UNIVERSAL MEDIA LLC|LOS ANGELES|2
425f515c-51d6-44b9-8591-31b380adbf94|5/27/14|NBC UNIVERSAL MEDIA-FOOD SVCS UNIVERSAL COMMISARY|UNIVERSAL CITY|60
93f90345-0e9e-479a-82d5-0e5ae222de61|2/14/14|NBCUNIVERSAL MEDIA LLC|BURBANK|164
27eea6e5-bacc-4a18-a22b-5f8e7a89ef0c|2/3/14|NBCUNIVERSAL MEDIA LLC|LOS ANGELES|4
c4307b98-b1c6-412e-abcc-f6234d959a9e|5/11/14|NETAPP, INC.|SUNNYVALE|164
61a3f6d5-0d38-41b4-8ce3-0cf9391ff7f2|2/15/14|NEWPORT SPECIALTY HOSPITAL|TUSTIN|147
cfb66d16-1198-4965-b59a-b00e2c28d423|6/2/14|NEXTAG, INC.|SAN MATEO|45
00a212de-f67d-4008-9ca2-1a03ba6dc00f|1/20/14|NORDSTROMS RACK AT LONG BEACH CITYPLACE|LONG BEACH|43
2e49b37d-73da-4e13-9325-e2fcbd3df3c2|3/31/14|NORTHROP GRUMMAN CORPORATION|FORT IRWIN|860
9c2209ad-a813-41f7-a706-a37233f26bac|6/10/14|NORTHRUP GRUMMAN|FORT IRWIN|50
7fbd02af-b8be-4bf8-872f-ad3ef7374ac5|6/30/14|NOVARTIS PHARMACEUTICALS|SAN CARLOS|10
431961c0-f13e-42ef-a24c-c0a80d7fbbfa|2/28/14|NOVARTIS VACCINES & DIAGNOSIS INC|EMERYVILLE|167
1b87b583-d806-4889-b871-86f1174a740c|7/1/14|OASIS REHABILITATION CENTER, INC.|INDIO|105
8cf3babb-fc4f-4058-9a67-039ece843113|1/14/14|OMNICARE INC|LOS ALAMITOS|99
b0bd0291-9d79-47e0-83bf-181cd003983a|3/31/14|ONE CALL CARE MANAGEMENT|SAN MARCOS|70
efcda4e7-728e-41ab-a1ac-0ab35de0b803|1/31/14|OPTIMER PHARMACEUTICALS INC|SAN DIEGO|3
8cb44548-ab87-457c-ab37-a6ee1133c6ba|2/28/14|OPTIMER PHARMACEUTICALS INC|SAN DIEGO|21
aebee257-9d0b-4c8c-a563-f3de77f8b898|5/15/14|ORI SERVICES CORP-SPAWAR SYSTEMS CENTER PACIFIC|SAN DIEGO|75
8770d7d2-942f-4718-9c7f-9c98846a2ea5|1/26/14|P.F.CHANGS CHINA BISTRO|SAN JOSE|66
ff51f985-3943-4f36-95bb-5fbeb3b2d183|5/2/14|PACIFIC CHEESE COMPANY|HAYWARD|54
8a2936f4-8184-4306-9145-d0b5f65dc33d|2/14/14|PACIFIC MERCANTILE BANK|COSTA MESA|95
243e6599-6913-43f4-b6cd-e7abf5a3b772|4/10/14|PACKERS SANITATION SERVICES, INC - PSSI|BRAWLEY|111
c949de98-74bc-4ca9-9ded-ea461a2734ec|2/24/14|PAE APPLIED TECHNOLOGIES LLC, U.S.NAVY CONTRACT|CHINA LAKE|6
3a801e72-6686-44f7-9de0-92432fcf1c52|2/24/14|PAE APPLIED TECHNOLOGIES LLC- U.S.NAVY CONTRACT|POINT MUGU|6
e7fe55bb-ff50-47f4-8618-4371091c850c|5/28/14|PALM DR.HOSPITAL/PALM DR.HAND&PHYSICAL THERAPY|SEBASTOPOL|242
4fe9bc02-6fa9-4e00-bd92-7f9dd3932fff|3/10/14|PALO ALTO MEDICAL FOUNDATION- SUTTER HEALTH|MOUNTAIN VIEW|2
15c1b74f-2780-418d-898d-348a3c5db9dd|1/30/14|PEREGRINE SEMICONDUCTOR CORPORATION|SAN DIEGO|50
1786cac0-87c3-4a3e-b48d-3de31be78274|4/10/14|PHOENIX BIG CINEMAS - FREMONT|FREMONT|8
e74d2f30-6975-4f5a-b851-1461c0af6af1|2/4/14|PKL SERVICES|CAMP PENDLETON|37
7df28e61-59be-47fb-9d32-7af1974a0310|3/17/14|POMONA VALLEY HOSPITAL|PONOMA|146
5ec07143-3945-42a7-9389-acbfb2fb2e11|3/17/14|POMONA VALLEY HOSPITAL- BUSINESS OFFICE|PONOMA|30
5e514390-3249-4f88-9887-19a2211aa933|3/17/14|POMONA VALLEY HOSPITAL-MAIN HOSPITAL|PONOMA|3
7c485bd1-fd38-42b4-b2c7-9ecdfdf1d85b|3/17/14|POMONA VALLEY HOSPITAL-POMONA VLY HEALTH CTR|PONOMA|3
e301875b-078a-4396-8d10-4cc9b34c02f8|3/17/14|POMONA VALLEY HOSPITAL-REG. KIDNEY STONE CTR|PONOMA|4
0b55306c-5194-467b-a76b-7fc1b4c1789b|3/17/14|POMONA VALLEY HOSPITAL- REGIONAL KIDNEY STONE CTR|PONOMA|1
4f22e90c-d67e-4e02-a05a-04d6f502ff66|1/23/14|PORTFOLI HOTELS & RESORTS- HARVEST INN|SAINT HELENA|53
46c6a532-8372-4a3c-a34b-00cb58298c9b|1/7/14|PORTFOLIO HOTELS & RESORTS- DOUBLETREE HILTON LAX|EL SEGUNDO|90
9b57a940-64e5-45a3-a16c-c9e00aa32a49|1/15/14|PSS WORLD MEDICAL-MCKESSON CORPORATION|SANTA ANA|8
796abd2a-f6a5-4cdd-9276-e97406dbf005|5/12/14|QLOGIC CORPORATION|ALISO VIEJO|64
3612dfea-003a-4187-8929-9473d1379711|4/3/14|QUAD/GRAPHICS INC.|POMONA|25
dde69566-b19b-401e-8d84-c54b9c6b9196|1/31/14|RADIOLOGICAL ASSOCIATES OF SACRAMENTO (RAS)|AUBURN|15
4c26ab84-6b85-4537-bafd-f038db1591bb|1/31/14|RADIOLOGICAL ASSOCIATES OF SACRAMENTO (RAS)|SACRAMENTO|2
39f2e0c8-3c7c-4c39-863b-830de74dde10|1/31/14|RADIOLOGICAL ASSOCIATES OF SACRAMENTO (RAS)|SACRAMENTO|25
8026ec09-ad2a-4ac7-890a-43bb67fb61f6|1/31/14|RADIOLOGICAL ASSOCIATES OF SACRAMENTO (RAS)|SACRAMENTO|10
79e554ef-d20d-428d-a313-5ae8af5041e8|4/26/14|RALEYS|REDDING|61
af840abc-7974-4ee4-b990-6b042ce8b88c|3/7/14|RALPHS GROCERY COMPANY|CASTAIC|58
3cb41b62-7cb6-4177-95e3-ed3b4d6a9afb|3/7/14|RALPHS GROCERY COMPANY|MURRIETA|49
7a71f891-470a-4e28-aab3-1fa22061e9f6|6/16/14|RALPHS GROCERY COMPANY|ORANGE|50
9de3e261-8622-4d43-9651-1700b1388aba|1/17/14|RALPHS GROCERY COMPANY|RESEDA|55
3314475e-8851-49dc-814d-a39ec9b37465|1/31/14|RAS-CAPITAL PET & NUCLEAR MEDICINE|SACRAMENTO|11
ab59a87a-fc7e-4f8d-8ed3-68c73f533239|1/31/14|RAS-CAPITOL IMAGING|SACRAMENTO|45
37340c37-295a-43df-9445-9fd3bc19dff4|1/31/14|RAS-CAPITOL IMAGING IR DEPT|SACRAMENTO|21
7256d8ca-e758-44a6-b916-acb5a6e607c9|1/31/14|RAS-CARMICHAEL IMAGING|CARMICHAEL|22
9d8278c0-0428-4731-ac2c-b1b7b907e935|1/31/14|RAS-FOLSOM IMAGING I & II|FOLSOM|31
69e69d29-b71d-43e8-82a2-c89cc9506c3e|1/31/14|RAS-FORT SUTTER DIAGNOSTIC|SACRAMENTO|4
6729e8b3-70db-4d3c-b788-42fa59c76559|1/31/14|RAS-INTERVENTIONAL NEURORADIOLOGY CLINIC|SACRAMENTO|2
3d52ac7a-2b57-4e9b-be83-bff7fa3ad452|1/31/14|RAS-MEDICAL RECORDS/SCHEDULING|ROSEVILLE|72
8cb8e60d-298e-4830-aba0-48c25a175b54|1/31/14|RAS-RADIATION ONCOLOGY CENTER- AUBURN|AUBURN|4
1e83c36d-1bd4-4280-9046-db448170378c|1/31/14|RAS-RADIATION ONCOLOGY CENTER- CAMERON PARK|CAMERON PARK|4
8c4ed58b-9ede-4431-b25f-335be2e13f4a|1/31/14|RAS-RADIATION ONCOLOGY CENTER- CARMICHAEL|CARMICHAEL|14
cc0e8b20-da8b-4cfb-a017-942133e8dd7f|1/31/14|RAS-RADIATION ONCOLOGY CENTER- ROSEVILLE|ROSEVILLE|10
83410739-b50f-44b0-9f04-17e45daadf42|1/31/14|RAS-RADIATION ONCOLOGY CENTER- SACRAMENTO|SACRAMENTO|91
934b7ba7-bf27-4a10-9cf6-53bfbe727cb5|1/31/14|RAS-RADIATION ONCOLOGY CENTER- VACAVILLE|VACAVILLE|3
728b788a-a714-4e3a-8602-4d1e13b52dfc|1/31/14|RAS-RAS MRI AT SRMC|ROSEVILLE|2
69136c9b-14c8-46aa-8d10-8e6a0128fdf7|1/31/14|RAS-ROSEVILLE IMAGING|ROSEVILLE|61
4eaaac3a-818a-4b0e-aedb-c5043691d0e3|1/31/14|RAS-ROSEVILLE PET & NUCLEAR MEDICINE IMAGING|ROSEVILLE|11
68fdeb77-4ea5-43aa-8aa8-c00144af2096|1/31/14|RAS-SOUTH IMAGING|SACRAMENTO|23
b7458997-cfce-436a-becc-65c174fd5d47|1/31/14|RAS-TELERAS|ROSEVILLE|9
163ef400-d3b8-47f1-a09d-28f7a10c4c83|1/31/14|RAS-VASCULAR AND VARICOSE VEIN CENTER|ROSEVILLE|18
9229019a-bfc6-4580-a266-762403507119|5/12/14|RAYTHEON COMPANY-SECURE INFORMATION SYSTEMS (SIS)|TORRANCE|4
1da2c1c3-8086-4cdb-bac6-3bdf085afa83|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|LAKEPORT|15
a12db613-bc3e-413f-b7ea-bb78758fe811|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|NAPA|16
d5d0fa25-e3f1-415d-a8c7-a39ff1836465|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|PETALUMA|10
918e6435-113c-4c39-a67d-33783b077f42|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|SANTA ROSA|73
59eab0d4-244c-4544-a9bc-d1ee8cf95172|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|SANTA ROSA|50
84086cb0-cdce-4e70-9b64-181b4b2ecfdb|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|SANTA ROSA|4
fe41d1e3-cbc9-4afe-8a9a-8cded030bfbf|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|SANTA ROSA|9
ad028656-41a0-4280-8ce3-6fc3f137ce06|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|SANTA ROSA|3
7f1594d7-738d-4007-8f19-d44511905723|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|SANTA ROSA|6
15e4a6e6-f035-466c-b143-2082c0f96df0|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|SANTA ROSA|70
7fdaa40e-ae1d-449f-8b26-c6853a7410f2|4/1/14|REDWOOD REGIONAL MEDICAL GROUP, INC.|UKIAH|5
d4cfa80b-8ace-4339-905d-433dd4d444af|2/1/14|RICON|PANORAMA CITY|42
a66d46fe-3f56-42d3-910d-94309bac9b43|3/1/14|RICON|PANORAMA CITY|25
8ab8382a-0033-4537-9ec6-304e8a542fad|5/1/14|RICON|PANORAMA CITY|20
fee61d06-0736-4179-9d63-678098b104d0|2/28/14|RIVERSIDE DENTAL-THE DOCTOR GROUP|CORONA|33
9f99968b-6c05-48a6-bce0-7f18663685e5|2/28/14|RIVERSIDE DENTAL-THE DOCTOR GROUP|PALM DESERT|21
41b53b4b-cbf7-4034-b435-9cef7ae13799|2/28/14|RIVERSIDE DENTAL-THE DOCTOR GROUP|RIVERSIDE|9
e4733eee-bf56-4a22-9645-a61a38764bdc|2/28/14|RIVERSIDE DENTAL-THE DOCTOR GROUP|RIVERSIDE|43
e537f17f-eca7-49a8-acd3-653ced0b6347|2/28/14|RIVERSIDE DENTAL-THE DOCTOR GROUP|RIVERSIDE|3
b52601f0-3349-4c37-b67a-11110514ed55|2/28/14|RIVERSIDE DENTAL-THE DOCTOR GROUP|RIVERSIDE|21
1a7cfc43-bf37-4239-8f60-73a57dd3307b|2/28/14|RIVERSIDE DENTAL-THE DOCTOR GROUP|TEMECULA|9
52c146a4-f546-4ff7-bb22-e7c3bac43914|2/28/14|RIVERSIDE DENTAL-THE DOCTORS GROUP|MORENO VALLEY|23
a861895a-1012-4666-9281-fcd310536265|3/6/14|SALIX PHARMACEUTICALS|SAN DIEGO|200
57bc8c06-a944-4a8d-b13c-3fcf2a3fb54c|1/14/14|SAN DIEGO OPERA|SAN DIEGO|11
e267c017-8923-4192-a08f-d4228ec05f40|4/14/14|SAN DIEGO OPERA|SAN DIEGO|26
2de6ebc3-1372-4afd-9b64-6e6759957e29|4/14/14|SAN DIEGO OPERA|SAN DIEGO|4
fa3e3d59-6c5d-47f2-a268-bf6a25ee26d9|4/14/14|SAN DIEGO OPERA ASSOCIATION|SAN DIEGO|41
b2a3ccae-cb26-4d1f-a615-886407187744|10/1/14|SEDGWICK LLP|SAN FRANCISCO|75
1428e299-4241-4c10-bc98-85b3566497ac|5/16/14|SELECT STAFFING @ DIGNIFIED TRANSITION SOLUTIONS|WESTLAKE VILLAGE|101
5272bfff-2562-45f3-bb06-0ce8a2868d9c|1/31/14|SENIOR OPERATIONS LLC|CHINO|9
f3c2e0c7-635b-4504-924a-99dfcb25f912|4/1/14|SENIOR OPERATIONS LLC|CHINO|63
2f7f5c9b-28e0-432d-9e7c-bf3e7d7ca3bb|4/1/14|SENIOR OPERATIONS, LLC-CAPO INDUSTRIES|CHINO|68
3472241e-5d71-4539-b1e0-b2893ce38213|5/9/14|SERRA CORPORATION-HAYWARD|HAYWARD|5
a7dc74e1-bcc5-412f-9120-af891a7f64fb|5/9/14|SERRA CORPORATION-NEVADA CITY|NEVADA CITY|26
18d9ea65-3d99-4d0d-b060-9eaa27865118|5/9/14|SERRA CORPORATION-SAN JOSE|SAN JOSE|41
d4cc9c34-5ec2-4209-8f42-a4acc2059f67|6/13/14|SERVICELINK|IRVINE|67
dfc2a841-c2e7-46bd-8329-90323aba168e|4/13/14|SERVICELINK|MCCLELLAN AFB|97
8b316702-2e8e-49f4-b346-d294006ce4cc|6/22/14|SHERATON LOS ANGELES DOWNTOWN|LOS ANGELES|15
1d48609b-ea7e-4a0d-b921-f56dcf564866|5/18/14|SHERATON LOS ANGELES DOWNTOWN HOTEL|LOS ANGELES|27
de335a8c-cf9b-48e5-ac09-5f1f3bab9fb5|3/18/14|SHIRE REGENERATIVE MEDICINE- TORREY PINES SITE|LA JOLLA|196
28cc3b60-6904-4cb7-b9ed-35b70e23452a|3/18/14|SHIRE REGENERATIVE MEDICINE- TORREYANA SITE|SAN DIEGO|105
f2f4a9ef-af7b-4728-a239-b489dc7d9ff2|6/20/14|SISTERS OF THE COMPANY OF MARY OUR LADY|LOS ANGELES|5
9397b083-1887-40de-a1e1-a1b75add0d4f|2/7/14|SOLARWORLD INDUSTRIES AMERICA INC.|CAMARILLO|59
f495a9e8-e766-4fe8-87a1-e9a835ae0476|1/24/14|SOLTA MEDICAL, INC|HAYWARD|115
cb9d1ad6-56a6-4c4b-a8d5-4fc8585ae8a7|3/23/14|SOLTA MEDICAL, INC.|HAYWARD|116
87bc0f4c-9c40-432c-accf-527f397e9fd4|2/25/14|SONY COMPUTER ENTERTAINMENT AMERICA LLC|SANTA MONICA|40
b5c5efba-9506-4203-b0ad-7177f2430806|5/2/14|SONY ELECTRONICS, INC.-SAN DIEGO|SAN DIEGO|400
ac0ac9f1-660e-435e-85c2-37c731926541|5/2/14|SONY ELECTRONICS, INC.-SAN JOSE|SAN JOSE|50
f8298225-72d8-4b1d-b989-2d8aa3bdab36|6/2/14|SONY PICTURES ENTERTAINMENT INC|CULVER CITY|206
2b5e1eed-bfa0-4060-8c1f-aa4ea177ea39|6/2/14|SONY PICTURES ENTERTAINMENT INC|CULVER CITY|10
4084726e-b674-4df8-b48b-a63f28d4db5f|1/17/14|SOUTHERN CA EDISON-SONGS|SAN CLEMENTE|13
28cef60b-fd84-4013-a033-e41c335042d1|3/18/14|SPRINT CUSTOMER SERVICE CENTER|RANCHO CORDOVA|245
7f748b70-db02-47cd-8438-4b6fdb2af6d3|4/28/14|SQUAW VALLEY SKI HOLDING, LLC- ALPINE MEADOWS|TAHOE CITY|34
cacb17c4-ddfa-487c-a084-7e60edb31968|4/28/14|SQUAW VALLEY SKI HOLDINGS, LLC- SQUAW VALLEY|OLYMPIC VALLEY|257
67bf3486-b34b-4654-aa38-de4efc36f6a8|3/7/14|ST.JOSEPH HOSPITAL|ORANGE|152
f09b38ea-1dd2-418a-b9cf-8376d8500071|3/31/14|STARWOOD HOTELS & RESORTS WORLDWIDE-LANCASTER|LANCASTER|380
a36d2207-8f53-404f-a0ee-cf09e4938026|4/1/14|STONYFIELD FARM, INC.|ANTIOCH|58
b7060ca2-7115-4aa3-b1f8-3b8dff64ae37|1/6/14|SUTTER EAST BAY HOSP-BATES SUMMIT MED CTR|OAKLAND|1
5013fec7-2e8d-46a5-b9e8-5cd9aa413086|5/12/14|SUTTER HEALTH(ABSMC)- PROVIDENCE PAVILLION CAMPUS|OAKLAND|6
2b6786e4-7e87-48a9-a387-22d1822c4080|1/10/14|SUTTER HEALTH-ALTA BATES MED CTR-ALTA BATES CAMPUS|BERKELEY|23
2059ea83-ec27-457d-8f4c-7bc9b438f1da|1/10/14|SUTTER HEALTH-ALTA BATES MED CTR-HERRICK CAMPUS|BERKELEY|1
bfb03c55-f445-441f-9a4c-49d870e8861c|1/10/14|SUTTER HEALTH-ALTA BATES MED CTR-SUMMIT CAMPUS|OAKLAND|96
1718ec52-67f1-4ce8-b3e0-1f20dc1599e8|3/7/14|SUTTER HEALTH-ALTA BATES SUMMIT MEDICAL CENTER|OAKLAND|22
f14d0db0-0643-4099-988c-fe645342077c|3/7/14|SUTTER HEALTH-ALTA BATES SUMMIT MEDICAL CENTER|SAN FRANCISCO|6
4cb8c61d-2880-4350-b9a2-7e13a674453d|6/14/14|SUTTER HEALTH/ABSMC - SUMMIT CAMPUS|OAKLAND|2
1a22a3b0-386c-4199-ba17-1f75fe886342|12/2/14|SUTTER HEALTH/SUTTER AMADOR HOSPITAL|JACKSON|4
8b8b8b04-6dbe-4a24-9338-ecde26c22531|6/2/14|SYMANTEC CORPORATION|MOUNTAIN VIEW|42
6537a770-34b2-4be9-a322-31b37c9c9ab9|2/1/14|TARGET|CHULA VISTA|117
e88ab821-e613-49ab-bb34-bed32cc904ae|4/18/14|THE BOEING COMPANY- LONG BEACH|LONG BEACH|46
4a16f759-edbc-4ac0-bbc5-08101aaaf99b|4/18/14|THE BOEING COMPANY-EL SEGUNDO|EL SEGUNDO|15
bb599f96-8d12-4c7a-853b-ccc6507cafc5|4/18/14|THE BOEING COMPANY-HUNTINGTON BEACH|HUNTINGTON BEACH|67
d54aac68-0a00-4638-972d-e9c6e504d02c|3/28/14|THE FAT COW, FCLA LP|LOS ANGELES|92
5a82f742-e476-4bef-859d-bd7624b4080c|5/1/14|THE FIT ATHLETIC CLUB|SOLANO BEACH|50
1d173515-a73b-4c22-a793-0d92a5ab7aae|5/6/14|THE FRESH MARKET - STORE #152|ROSEVILLE|59
746910e6-e87f-4160-b375-21a241e3d6e0|5/6/14|THE FRESH MARKET- STORE #167|SACRAMENTO|63
10dc2601-3b6c-42c6-ac18-633f84105292|5/6/14|THE FRESH MARKET-STORE #173|ELK GROVE|63
2dcbb34e-3cc6-4039-beba-296466884f37|1/6/14|THE HUNTINGTON HOTEL & NOB HILL SPA|SAN FRANCISCO|115
0acf70be-2d62-49eb-ad91-0b75960719ec|4/11/14|THE OUTDOOR CHANNEL|TEMECULA|45
17890b62-416e-4bcf-8d3f-325bf6aab03d|6/21/14|THE RITZ-CARLTON, SAN FRANCISCO|SAN FRANCISCO|86
f2acd169-fc0b-4b9c-8a96-b4e01b8d4733|4/21/14|THE RITZ-CARLTON,LAKE TAHOE- MARRIOTT INTERNATIONAL|TRUCKEE|258
779dc9aa-fba3-4d47-8e9f-f7428881266f|2/3/14|TIME WARNER CABLE|CYPRESS|72
bebc76fe-d6db-469e-8bb6-f4538ec35b8d|3/31/14|TOPA MANAGEMENT COMAPANY- SIERRA VILLA|LANCASTER|2
f78a27e8-0971-44f8-b702-f970c02bdea0|6/30/14|TOPA MANAGEMENT COMAPANY- VILLAGE CENTER|ANAHEIM|3
179a44e5-9b0a-4c2f-8330-6450eb68a21d|6/30/14|TOPA MANAGEMENT COMAPNY- CORPORATE|LOS ANGELES|5
09297fb6-b0eb-409c-b544-e86a2edbd569|6/30/14|TOPA MANAGEMENT COMPANY- AUBURN VILLA|AUBURN|2
612a9449-657a-4af7-b3b1-031f06e52c5b|3/31/14|TOPA MANAGEMENT COMPANY- CORPORATE|LOS ANGELES|1
067251d6-b448-4bde-a90e-1d01fb490920|6/30/14|TOPA MANAGEMENT COMPANY- HAMMER LANE|STOCKTON|4
bd0295ed-2b4c-45fc-8a18-b9d0e256f63f|6/30/14|TOPA MANAGEMENT COMPANY- HUNTINGTON VILLA YORBA|HUNTINGTON BEACH|5
31649447-e607-47ca-9654-99dc7bf94b50|3/31/14|TOPA MANAGEMENT COMPANY- LAKESHORE VILLA|SAN DIEGO|2
844149ec-49a8-43b4-bf10-5f85f4c66676|6/30/14|TOPA MANAGEMENT COMPANY- RANCHERIA DEL SOL|PALM SPRINGS|2
100bc67e-4cc3-4f39-9b97-93a78b5f5f42|3/31/14|TOPA MANAGEMENT COMPANY- SHERWOOD VILLA|VICTORVILLE|2
ec788d68-7074-4bab-a10c-8d4eb7b37179|6/30/14|TOPA MANAGEMENT COMPANY- SULLIVAN MANOR|SANTA ANA|2
dec7d330-936f-4bff-a59a-e1230e79dcee|3/31/14|TOPA MANAGEMENT COMPANY- WILLOW VILLAGE|RIALTO|4
170f6a65-fc79-48c4-9013-ee3c35dc573b|1/16/14|TRACFONE WIRELESS, INC.|IRVINE|7
4028fd59-9b19-48df-93fc-7e0bdad73053|2/14/14|TRANSFIELD SERVICES MNGMNT (CARSON OPERATIONS)|CARSON|126
c0b261f0-2010-4d42-ad53-32c347f3ec6f|6/10/14|TRANSTAR INDUSTRIES INC|RANCHO CUCAMONGA|56
1f61ec02-e7fe-4bcd-84b8-5a180859bf80|3/31/14|TRIUS THERAPEUTICS, INC.|SAN DIEGO|26
1d008d38-2346-4c08-9f46-14cbc2c4478b|5/1/14|U.S. AVIATION SERVICES CORP-LA INTNTL AIRPORT|LOS ANGELES|237
eb0859fb-19ba-455e-bfb4-aeca5938e2c6|4/1/14|UNITED AIRLINES, INC.|LOS ANGELES|78
20202758-803d-47c0-ab96-6d456d942c6f|4/1/14|UNITED AIRLINES, INC.|SAN FRANCISCO|164
0c0a39b5-aff0-44df-a2e9-96a2743bd0fc|2/16/14|UNITED SPIRAL PIPE, LLC|PITTSBURG|50
3c24723c-1965-422c-a25e-338bc39e478f|3/1/14|UPS-NORTH BAY(RICHMOND) HUB|RICHMOND|1073
04e5a11c-8662-4913-b1eb-a0f43832a39c|1/14/14|USS-POSCO|PITTSBURG|690
0c4cf3bf-cd50-42dd-a8be-1e9fbbf76f11|2/11/14|UTC AEROSPACE SYSTEMS|CHULA VISTA|69
d7ebf439-3060-4de9-b86a-eb4856714a8e|5/5/14|VALENCIA K, LLC DBA VALENCIA KIA|VALENCIA|40
bef16a13-7a3a-4a55-9be9-27462a6b1478|3/31/14|VALMARK INTERFACE SOLUTIONS|LIVERMORE|46
833bac77-d43d-4f25-a5a5-a579e8f90109|7/5/14|VERIZON WIRELESS-FOLSOM|FOLSOM|346
aa1d7a99-f85f-44de-92e1-80d55e77b354|5/8/14|VERIZON WIRELESS-IRVINE|IRVINE|1092
634b026f-106e-4a99-b8c5-deb25bbdfbbf|3/31/14|VOSE TECHNICAL SYSTEMS, INC.|FORT IRWIN|59
95500789-6616-49eb-b6db-0db30e2c3265|4/19/14|WALLENIUS WILHELMSEN LOGISTICS AMERICUS, LLC|WILMINGTON|158
b33d38ee-c416-49eb-be32-64d30dafa978|5/5/14|WEBSENSE|SAN DIEGO|194
e72c30f9-d2aa-4d12-9454-ebe7956af7b4|1/12/14|WELLS FARGO|SAN BERNARDINO|9
898dbe53-b077-4259-9101-1bf15ba15c68|6/8/14|WEST COVINA TOYOTA SCION|WEST COVINA|100
b482d62c-4c9e-42b4-977d-d91fcf86c0cf|1/30/14|ZYNGA INC.|SAN FRANCISCO|194
17c5ab25-3611-4fa7-980d-2edfed50ac17|1/30/14|ZYNGA INC.|SAN FRANCISCO|194
58de536d-7d07-4b6f-9661-494e6c335692|1/30/14|ZYNGA INC.|SANTA CLARA|1
8cfd37c7-daf6-4e19-a874-66d37f08314e|1/30/14|ZYNGA INC.|SANTA CLARA|1
139bc05e-e748-4f66-a660-65bcecfc4d81|1/30/14|ZYNGA INC.|SANTA CLARA|5
